year,country,health_expenses,education,gdp_per_capita,gini_index,greenhousepc,pop_density,precipitation,productivity_per_hour,remuneration_per_capita,unemployment,inflation,div_per_100_marriges_,0-14,15-24,25-49,50-64,65-79,80-more,Per capita CO₂ emissions (Global Carbon Project; Gapminder; UN) (tonnes per capita),20-24 years old (%),10-14 years old (%),All ages (%),70+ years old (%),30-34 years old (%),15-19 years old (%),25-29 years old (%),50-69 years old (%),Age-standardized (%),15-49 years old (%)
2002,France,0.0,23.1,24560.2,27.0,8.9,97.1,535357,38.6,12649.2,8.7,1.9,41.5,11668192,8013608,21702559,10345447,7409675,2504583,6.837000000000001,4.998752194090001,1.98583621295,4.780859080330001,5.05791686673,5.566960247969999,3.8650559376199998,5.23576246168,5.4745737961000005,4.3523130611099985,5.51147246814
2002,Germany,10.1,20.4,25185.7,0.0,12.6,230.9,359000,36.6,13050.1,8.5,1.4,53.3,12517212,9454602,30735844,15528567,10947866,3304405,11.017999999999999,4.45350723398,1.8815944944799998,4.43113195069,5.230917224050001,4.80806469106,3.5468688225699996,4.62842631404,5.01462334534,3.84440824239,4.77515038604
2002,Greece,0.0,19.4,19422.4,0.0,11.7,82.5,0,22.8,6422.0,10.0,3.9,19.1,1701187,1500526,3947420,1831619,1512533,408739,9.362,4.98437066498,2.3809630301499998,4.9338818499,5.6701352174099995,5.4038033616600005,4.27848673698,5.19977244963,5.7716969874,4.30508342225,5.33658660873
2002,Hungary,0.0,22.5,12495.0,24.0,7.3,109.4,52452,15.0,5494.0,5.6,5.2,55.4,1646901,1414713,3656302,1885112,1251279,304301,5.818,2.8425278897400004,0.9341289874500001,3.59637150725,6.21261519253,3.11090937163,2.1909627488999996,2.9320198153099994,5.07173367027,2.9148890777700003,3.27846564249
2002,Ireland,0.0,0.0,30239.9,0.0,17.4,55.9,0,35.2,11102.7,4.2,4.7,12.6,830162,640017,1436696,587632,336040,101402,11.575999999999999,5.25840310141,2.0131953297300003,4.68779161738,5.29421143895,5.6071675965,4.0520799299300005,5.41682304189,5.680988620369999,4.346650383919999,5.48125214116
2002,Italy,0.0,18.9,24597.1,0.0,9.8,189.1,283729,32.2,9235.7,9.2,2.6,15.5,8110071,6259868,21275525,10658998,8196984,2557563,8.21,3.9286160204400002,1.90338249702,4.06241495692,5.43452167585,4.22492088068,3.38164759522,4.0772688495099985,4.582426197159999,3.4359209777700004,4.19615352525
2002,Latvia,0.0,24.3,8648.1,0.0,4.8,35.9,37841,10.8,3301.4,13.8,2.0,61.1,378610,344938,810219,415346,299672,61389,3.22,3.4538041593,1.13893078289,4.5923453084900006,8.154460371819999,4.12346283863,2.6270959848700004,3.82731589762,6.674137569349999,3.74170156847,4.035766475269999
2002,Lithuania,0.0,25.7,9012.5,0.0,6.0,52.9,40737,12.3,3444.6,13.0,0.3,65.5,640425,502558,1232954,560834,419760,86537,3.6639999999999997,4.4189711880199996,1.2315639914,5.160297850819999,8.99847308041,4.83747992114,3.19444612786,4.59971477051,7.676486795020001,4.38120714762,4.88413137783
2002,Luxembourg,0.0,19.4,50472.6,0.0,24.5,171.7,0,49.6,25134.3,2.6,2.1,54.0,84204,50986,176183,72398,48821,13585,22.401,4.37264127177,1.7039381189399998,4.27382380779,5.20581905609,4.93135872883,3.3852207300100003,4.68910326701,5.11485087321,3.80240305549,4.8154082649
2002,Malta,0.0,21.9,16819.3,0.0,6.8,1250.4,144,20.1,7457.9,6.9,2.6,-,75167,58682,138238,73542,39989,10352,6.504,3.9497464491400005,1.8185535570500002,3.76589600326,4.56691608494,4.2771607136,3.3464049580400004,4.12562649899,4.5174286509599995,3.39601557258,4.18408097635
2002,Netherlands,0.0,22.3,29582.9,27.0,13.5,387.8,33280,39.5,14820.5,2.6,3.9,39.5,3004168,1922242,6112797,2900137,1671797,537789,10.932,4.82461807431,1.72234998152,4.566088422,5.22553983814,5.3070278364800005,3.4808234564100005,5.05564786783,5.30963663236,4.06909186078,5.22673134856
2002,Poland,0.0,26.2,10117.5,0.0,9.9,122.3,210525,13.5,4065.1,19.9,1.9,23.7,6921744,6445661,13832588,6181100,4017729,831543,7.944,2.54485973932,0.752129970276,2.67906929078,4.27995228419,2.56421707065,1.8707676413999998,2.5205701866099997,3.86610773937,2.3086722418,2.66621033314
2002,Portugal,8.6,21.2,17491.6,0.0,8.3,113.1,52427,18.7,8391.6,4.5,3.7,49.1,1681127,1410948,3807140,1784592,1358460,377365,6.626,5.14410581314,2.5620677614800003,5.42103009753,6.86961414229,5.6965594483,4.53495804167,5.4162278753800015,6.570257901719999,4.71645027171,5.6889973864700005
2002,Romania,0.0,21.0,6165.4,30.0,6.7,91.6,155000,7.5,2430.7,8.1,22.5,24.6,3830831,3372354,7864099,3615024,2613202,434988,4.511,2.39620363771,0.8810040946619999,2.78862354638,4.833240958869999,2.5437154028799998,1.95028939723,2.4623860112,4.13646703568,2.34951580301,2.60888263616
2002,Slovakia,0.0,23.5,11417.2,0.0,9.3,109.7,41225,17.2,4468.0,18.7,3.5,43.7,990963,904749,2010946,855599,504060,110597,7.729,2.47155181036,0.861455849991,2.88418713166,5.3774617953799995,2.61302612969,1.95620483718,2.53526232073,4.45407876298,2.49749687277,2.6942930242500003
2002,Slovenia,0.0,23.1,17437.8,22.0,10.1,98.4,29500,21.6,8723.1,5.9,7.5,34.8,302920,281532,764459,354018,239848,51754,8.304,3.5895470719900002,1.05831271754,3.94801082167,6.706140274400001,3.4991944349699997,2.6646045618,3.5069493794300004,5.460587917509999,3.24938602171,3.6583442577699996
2002,Spain,0.0,20.9,20922.8,31.0,9.7,81.1,369899,27.8,10071.7,11.1,3.6,19.9,6003129,5598294,16199978,6593464,5407229,1629466,7.952999999999999,3.76677932565,1.87548735603,3.95499218737,4.959943978809999,4.0626604767500005,3.25013870912,3.89893827435,4.75137507002,3.42231770411,4.06580699996
2002,Sweden,8.3,27.3,26268.5,23.0,7.8,20.2,307074,33.5,12104.1,5.0,1.9,56.1,1616100,1041962,3019017,1714950,1066061,466869,6.349,5.682542440619999,1.78973168355,5.12622366499,5.8876815203,5.847011423330001,4.173921739090001,5.69573548161,5.92557054061,4.55222276563,5.8654372095000005
2002,United Kingdom,0.0,29.6,24803.6,35.0,11.7,238.4,324685,31.3,12435.0,5.0,1.3,54.9,11038890,7413204,21086955,10400886,6913808,2516738,9.332,4.92460227319,1.7204734050400001,4.672426681349999,5.34488222819,5.67896421255,3.7430677590800006,5.36426485057,5.44910533286,4.18571214867,5.40592044949
2003,Austria,0.0,20.3,27235.6,27.4,11.3,96.6,0,32.8,12919.8,4.8,1.3,51.3,1334564,986120,3081420,1463630,931096,324593,9.523,4.02249782229,1.37093268961,3.92595828759,4.73942955041,4.34729609387,2.98490113847,4.17693431816,4.58038960774,3.4027128779300004,4.31605818623
2003,Belgium,9.0,26.7,26343.2,28.3,14.3,339.2,23040,41.7,13381.2,7.7,1.5,75.1,1800069,1253232,3743283,1808295,1350888,420368,12.253,4.5903765634900004,1.8026340551499997,4.38140986867,4.86040293562,4.9771871699100005,3.5526981941000004,4.76865313911,5.04888028397,3.9003596710000004,4.92369700281
2003,Bulgaria,0.0,19.0,7076.9,0.0,8.3,70.3,0,10.1,2469.6,13.7,2.3,39.2,1110809,1057473,2728602,1540962,1113078,224403,6.4510000000000005,2.7323753522400005,0.9282916387029999,3.4215699981200003,6.131976195140001,2.84388259733,2.15788909245,2.7929758126700004,4.66591645502,2.66523314408,2.90591970162
2003,Croatia,0.0,18.9,11481.6,0.0,6.8,0.0,45655,16.0,5636.9,13.9,2.4,22.1,700473,559000,1517051,799055,613650,116237,5.322,3.0918317766400003,1.03845254276,3.59724656408,6.52170317753,3.08116891041,2.4215298638900005,3.07687814299,4.99918530253,2.91873130333,3.2034358591600003
2003,Cyprus,0.0,22.6,20572.1,0.0,12.3,77.2,3214,22.7,8592.0,4.1,4.0,"┴  26,5",148634,113139,256519,114909,66165,18942,7.599,3.8398975308999996,1.77758994175,3.61658452046,4.4961976037900016,4.24795922109,3.2725873486699997,4.05680175148,4.4481328289899995,3.32680597527,4.103656932610002
2003,Czech Republic,0.0,21.7,16477.9,0.0,14.6,129.2,40695,19.2,6558.5,7.5,-0.1,79.3,1568967,1412765,3734079,2057969,1135512,284708,12.314,2.96382536809,0.978082345665,3.4062178657,5.797355930419999,3.00263779101,2.30870578877,2.95202871756,4.6210602625,2.7840970243600003,3.11919365959
2003,Denmark,0.0,24.5,26114.0,24.8,14.1,124.9,26500,35.0,13470.3,5.4,2.0,45.0,1015312,594355,1929967,1049476,583788,217677,11.376,3.72381474745,1.3987812309199998,3.87651055859,4.63651760495,4.35321293628,2.84955529583,4.04263882526,4.74017320624,3.40756418639,4.325113340630001
2003,Estonia,0.0,25.6,11081.9,0.0,13.9,31.5,18934,12.8,4915.2,11.3,1.4,69.7,220900,200735,483940,245580,179750,39815,12.448,4.05401333148,1.42437465127,5.40698904449,9.998872604039999,4.5395995028,3.24266701555,4.31494061181,7.780913724179999,4.35823631411,4.58621751193
2003,Finland,7.7,25.5,24586.0,0.0,16.4,15.4,207000,31.8,11511.7,10.5,1.3,52.2,923553,650509,1777499,1055574,613954,191926,13.897,6.797349939480001,2.06836667736,5.76531001774,5.9588946707099995,6.84060845838,4.75543059709,6.7743736849500005,6.602737918980001,5.164113045500001,6.76139166327
2003,France,0.0,23.1,23934.6,0.0,8.9,97.8,427898,37.8,12354.6,8.3,2.2,45.2,11685821,8082926,21653329,10624110,7415301,2616679,6.916,4.9031703768599995,1.97439443537,4.726836136269999,4.9451079177900015,5.503171859990001,3.8138729894,5.1589227522400005,5.4008178523599994,4.30294433041,5.46160072949
2003,Germany,10.3,20.4,25438.5,0.0,12.5,231.2,215000,37.6,13133.8,9.8,1.0,55.9,12288845,9568068,30563619,15464238,11243222,3406185,11.022,4.513297989040001,1.88254371456,4.48099439583,5.224355440959999,4.859256112480001,3.58201160602,4.67554829148,5.05733237995,3.88222592338,4.83209328683
2003,Greece,0.0,19.2,20247.5,34.7,12.0,82.7,0,23.5,6729.5,9.4,3.4,19.7,1683400,1470718,3982191,1835136,1541369,415257,9.702,5.0274938814,2.3798777448700004,4.9790116516800005,5.68616172867,5.46358915125,4.29548284576,5.25965150852,5.80810915013,4.33862279509,5.38440180278
2003,Hungary,0.0,22.7,13120.7,0.0,7.6,109.0,43340,15.9,5955.2,5.8,4.7,55.2,1619903,1373765,3656677,1916041,1243125,320043,6.106,2.8210975689099995,0.933464853865,3.58839118203,6.170846854530001,3.06842576253,2.18438993231,2.8965539872200003,5.05154635755,2.8949936561,3.2450464033800004
2003,Ireland,0.0,0.0,30738.1,30.6,17.2,56.8,0,36.0,11476.2,4.5,4.0,13.3,837197,637462,1472295,605481,339759,104328,11.267999999999999,5.2765691312100005,2.01838753182,4.71214733936,5.31739457265,5.61570082974,4.06275260664,5.4319369789800005,5.6880020115,4.3574508745600005,5.50217128763
2003,Italy,0.0,19.0,24667.7,0.0,10.1,189.6,218186,32.1,9336.4,8.9,2.8,16.6,8131101,6119213,21434363,10682570,8280213,2665745,8.397,3.92001190884,1.90677847738,4.04173368264,5.36360163444,4.1942603734200015,3.3834800084300003,4.05315918502,4.54908310944,3.4185759271099996,4.18317446223
2003,Latvia,0.0,24.7,9353.1,0.0,4.9,35.6,41723,11.6,3584.8,12.1,2.9,48.3,360983,348508,803250,408247,303105,63864,3.344,3.36172397097,1.12683168324,4.56136811348,8.083717073679999,4.081825510290001,2.57384572206,3.77203030564,6.576772368019999,3.6856927665300008,3.9629095683099997
2003,Lithuania,0.0,26.3,10236.2,0.0,6.1,52.5,40104,13.7,3956.7,12.9,-1.1,62.4,612175,503417,1223630,557824,426134,92034,3.693,4.37968169774,1.23094569561,5.17341512768,8.960924246989999,4.818609017830001,3.17611974514,4.583909605430001,7.627032944339999,4.35188652977,4.850892217609999
2003,Luxembourg,0.0,19.4,50927.5,27.6,25.2,173.4,0,49.8,25087.8,3.7,2.5,51.3,84809,51926,177510,74123,49314,13950,23.272,4.30122212714,1.6952670558999998,4.24882468333,5.1750823301499995,4.89261096946,3.3422130684800004,4.6311292463,5.09329226244,3.77338571249,4.776513070219999
2003,Malta,0.0,22.1,17627.5,0.0,7.3,1258.9,287,21.5,7815.7,7.5,1.9,-,73629,58631,139119,75657,40855,10691,7.167000000000001,3.9509327972,1.82101531336,3.7826948653400003,4.5638759164,4.27623137658,3.3444225991900005,4.11157831282,4.50950607524,3.3945101804799998,4.18227701672
2003,Netherlands,0.0,22.1,28934.9,0.0,13.5,389.9,25382,39.2,14549.3,3.6,2.2,39.9,3012896,1936228,6075889,2964485,1684671,551134,11.085,4.834675336969999,1.81582068123,4.544291605850001,5.202164810299999,5.22139251987,3.63283796645,5.0045062832500005,5.28043165513,4.0588635893700005,5.18802449165
2003,Poland,0.0,26.0,10396.9,0.0,10.3,122.2,152305,14.0,4073.2,19.4,0.7,24.9,6692218,6400544,13799693,6392618,4034527,884970,8.283999999999999,2.52827255622,0.7540685646909999,2.6846376460299997,4.25595243842,2.53921912062,1.86650236306,2.50452861912,3.8335515983399997,2.2952104497000003,2.64890702469
2003,Portugal,8.9,21.1,17677.9,0.0,7.8,113.6,80606,19.2,8483.4,6.1,3.2,42.1,1681801,1366725,3842516,1806197,1373180,388403,6.11,5.140345659459999,2.6158410379499997,5.48632609622,6.930923084430001,5.73171169442,4.5584186752199995,5.433610526880001,6.651826098289999,4.75983257495,5.7427487819900005
2003,Romania,0.0,21.1,6633.9,0.0,7.0,90.7,131000,8.1,2459.0,7.0,15.3,24.7,3788375,3325014,7797091,3616214,2610007,437626,4.743,2.3975878713200003,0.882690467056,2.8061668245,4.83660572906,2.53694583395,1.95295879216,2.45761831794,4.1256172423400015,2.3478405611,2.6034224047
2003,Slovakia,0.0,23.4,11993.8,0.0,9.4,109.6,28080,18.4,4578.0,17.1,8.4,41.2,959843,890013,2017402,887167,500979,117972,7.815,2.45653451573,0.8598501381440001,2.8965394930699997,5.36971588297,2.60888902746,1.9493932856400005,2.5277994422799996,4.428526585119999,2.48825189099,2.6823813383200004
2003,Slovenia,0.0,22.9,17926.2,0.0,10.0,98.4,23249,22.3,8911.3,6.5,5.6,36.4,295315,277264,762536,363215,242188,55217,8.18,3.53272613709,1.04829120452,3.93663508116,6.669022500710001,3.4565282514,2.6316619054,3.4619349852900005,5.4129652310199985,3.2171467433300003,3.61503822043
2003,Spain,7.5,20.5,21253.3,0.0,9.7,82.7,373803,27.9,10216.3,11.3,3.1,21.6,6108458,5484091,16704578,6770760,5415562,1704197,7.9270000000000005,3.72422572509,1.87253690808,3.9322813730900004,4.9346532176,4.02194697837,3.22932023778,3.85940502254,4.72865239487,3.3955321147100004,4.03555916805
2003,Sweden,8.5,27.2,26696.3,0.0,7.9,20.3,308014,34.6,12221.5,5.6,2.3,54.1,1605458,1061274,3015245,1738729,1064793,472732,6.392,5.72311576395,1.80410901333,5.1268224795899995,5.821290091209999,5.8231875114100005,4.219645978,5.697030797080001,5.92673658021,4.55184742908,5.85793894107
2003,United Kingdom,0.0,28.7,25554.1,0.0,11.8,239.4,228856,32.4,12696.3,4.8,1.4,54,10981886,7566526,21109943,10499578,6928513,2561132,9.486,4.85339755664,1.7084265103199998,4.62763072333,5.25021693564,5.6070865436699995,3.70195038398,5.29139885743,5.37691169253,4.14334182109,5.34477575746
2004,Austria,9.7,20.4,28551.4,25.8,11.2,0.0,0,34.3,13284.5,5.8,2.0,50.8,1326436,1002209,3092108,1466792,946143,338280,9.512,3.99883692924,1.3680558711300002,3.91045926304,4.707874621819999,4.31066825428,2.9737341880900003,4.12764022857,4.56421588885,3.38048675009,4.28544549182
2004,Belgium,9.1,26.2,27277.7,26.1,14.3,340.6,28408,43.1,13490.8,7.4,1.9,72.5,1796149,1258486,3738752,1837941,1351666,438145,12.286,4.637081643,1.80945283151,4.422836599719999,4.8768773006699995,5.01999903014,3.56637652858,4.813288819409999,5.09436321042,3.93503174826,4.97248094908
2004,Bulgaria,0.0,18.8,7719.2,0.0,8.2,69.8,0,10.5,2615.0,12.0,6.1,47.3,1072079,1038478,2713913,1555099,1100055,237237,6.393,2.69891246922,0.9238642115360001,3.40881449963,6.070337921119998,2.81687741995,2.13496450166,2.75951179767,4.63633825579,2.64353238922,2.87796833478
2004,Croatia,0.0,19.0,12266.6,0.0,6.9,0.0,68673,16.9,5930.0,13.7,2.1,22.0,690694,554619,1512284,809413,618314,122894,5.249,3.041417,1.03612964391,3.59090534239,6.48434948462,3.0448676416600002,2.3958655186099995,3.02921564175,4.96012738445,2.8959316427200004,3.17363557591
2004,Cyprus,0.0,22.5,21932.9,0.0,12.4,78.2,3227,24.0,9047.4,4.3,1.9,30.2,146733,115639,260443,117937,67956,19274,7.7,3.83736802644,1.7771492190000002,3.63331697504,4.49562789109,4.2534556115800015,3.26943648687,4.05465616522,4.43879462312,3.3275386687400004,4.1074991924700015
2004,Czech Republic,0.0,21.8,17599.0,0.0,14.6,129.3,53629,20.5,6966.9,8.2,2.6,64.3,1537060,1372605,3754314,2104673,1128308,300142,12.387,2.94830459751,0.977402797964,3.40397296669,5.742180584570002,2.98576509145,2.2939166572599996,2.9376096593799996,4.61048167547,2.76930795955,3.09948777352
2004,Denmark,0.0,25.5,27845.2,23.9,13.0,125.2,34500,37.6,14107.3,5.2,0.9,41.8,1017862,595339,1920602,1062179,588923,219618,10.317,3.6940005803300004,1.40005729683,3.84481940723,4.60467590717,4.2982685304100015,2.83347658665,3.99675099889,4.70813906773,3.37868221052,4.27975002438
2004,Estonia,0.0,25.5,12200.8,37.4,14.2,31.3,33439,14.0,5377.3,10.3,3.0,69.2,212715,201510,480520,244605,181610,41590,12.68,4.00364739816,1.40872143084,5.37170417849,9.86211200375,4.4640659626299986,3.1943602011200003,4.2554538261,7.690739306469999,4.3037467226500015,4.5198163366
2004,Finland,7.8,25.7,26330.2,25.5,15.6,15.4,278000,34.0,12283.8,10.4,0.1,45.1,917329,651047,1763740,1073989,622699,199369,13.155,6.71239743745,2.0600298564900004,5.706426674889999,5.91077659229,6.73640736124,4.70077840359,6.68051588732,6.5327827472500015,5.103526737749999,6.67118515222
2004,France,0.0,23.0,24634.4,28.2,8.8,98.4,473654,38.5,12594.1,8.9,2.3,48.3,11699675,8159236,21612876,10898651,7427208,2734911,6.914,4.79969920258,1.9645835092,4.67809802921,4.857771059619999,5.44737863858,3.76363560182,5.077759803419998,5.33939775295,4.2568653142700015,5.41196342916
2004,Germany,10.1,20.4,26583.4,0.0,12.3,231.2,287000,39.2,13445.2,10.7,1.8,54.0,12043384,9649878,30364932,15344343,11611051,3502673,10.845,4.5588819653699995,1.8905310732099998,4.52633682073,5.21271816727,4.903927929119999,3.62010167916,4.719682676470001,5.0988623706,3.9164444591900005,4.88204433565
2004,Greece,0.0,19.4,21523.5,33.0,12.0,82.9,0,24.6,7126.3,10.3,3.0,24.0,1663584,1440721,4018230,1843030,1563832,425744,9.718,5.0463620670300005,2.3802609112599997,5.01384794388,5.691740508740001,5.510875810569999,4.2998264508999995,5.30459658134,5.837458108740001,4.364037719690001,5.4201255561699995
2004,Hungary,0.0,22.9,13746.0,0.0,7.5,108.7,63798,16.7,6235.3,5.8,6.8,56.3,1592907,1338522,3641734,1961639,1239852,332493,5.972,2.7952760470599998,0.9342824880380001,3.5807012251699994,6.12750354824,3.029083206,2.17325834327,2.85937276511,5.030155396840001,2.8749399195999996,3.20864804582
2004,Ireland,0.0,0.0,32719.6,31.5,16.7,57.7,0,38.0,12369.5,4.5,2.3,14.8,846295,634168,1514704,622933,344818,107346,11.17,5.29157954495,2.0185371482099996,4.730788066040001,5.3279838679700005,5.62234907415,4.07521983581,5.430516948819999,5.696701157050001,4.365149880350001,5.519280438759999
2004,Italy,0.0,19.1,24916.6,32.9,10.1,190.8,274199,32.5,9386.4,7.9,2.3,18.1,8158806,6034602,21620536,10699649,8392128,2779607,8.424,3.8986625154100003,1.91038204138,4.02485137553,5.3087622778600005,4.1743061867,3.38112101567,4.02928392455,4.52339477936,3.4031691192,4.17072191939
2004,Latvia,0.0,24.9,10335.1,0.0,5.0,35.2,44755,13.0,3950.2,11.7,6.2,50.8,344700,349875,794830,401674,305689,66356,3.383,3.2807331210900004,1.12070934506,4.53603386856,8.020735106110001,4.0345628180599995,2.52112572278,3.7171924384900006,6.495519439680001,3.6369272497600003,3.9018730677599995
2004,Lithuania,0.0,26.6,11026.4,0.0,6.4,52.1,0,14.1,4419.7,10.7,1.2,57.5,586275,499247,1210075,553847,430057,97576,3.9010000000000002,4.34471492498,1.22851460594,5.181203185069999,8.91257114045,4.78138375593,3.1516478448900003,4.55750755641,7.5827258668100015,4.31905510201,4.8135131288
2004,Luxembourg,0.0,18.7,54196.6,26.5,27.9,175.9,0,52.6,26612.6,5.1,3.2,52.8,85497,53362,178989,75952,49921,14376,26.095,4.241234868259999,1.6849361150400002,4.22889818881,5.1449553327099995,4.85810573862,3.3121380846999995,4.58149384918,5.0781122387,3.7487735997199993,4.73955325105
2004,Malta,0.0,22.5,18053.3,0.0,7.1,1267.0,146,23.2,8097.8,7.3,2.7,-,71972,58590,140117,77743,41689,11158,6.815,3.94553389511,1.81558573602,3.7986440194,4.56321813363,4.27448561497,3.3480902920499997,4.11050149585,4.49955317732,3.39207548751,4.180489296179998
2004,Netherlands,0.0,22.2,30272.5,0.0,13.5,391.5,34045,41.1,14961.9,4.6,1.4,43.1,3012139,1944726,6032186,3022817,1703977,565936,11.123,4.857603370350001,1.8979347017500001,4.53027339955,5.180512551840001,5.161270514719999,3.76006479787,4.96071708033,5.25743297857,4.053583377280001,5.16095500601
